"unique_id","Company_category","contract_type","ECO_SECT","JOB_CONDITION","JOB_CATEGORY","WORKING_HOURS","Emolument","employee_count","Job_dep","Work_description"
41865,"ct_9","CDI","SZ","C","O",2064,41163,"tr_3","24","642b"
41866,"ct_9","CDI","CE","C","O",1820,30327,"tr_2","47","475a"
41867,"ct_6","CDI","FZ","C","O",1632,17510,"tr_1","47","632f"
41880,"ct_9","CDI","GZ","C","O",1820,32269,"tr_1","47","385c"
41882,"ct_9","CDI","GZ","C","O",1866,49376,"tr_1","47","344d"
41895,"ct_6","CDI","QB","C","O",1996,19061,"tr_4","47","526a"
41897,"ct_9","CDI","CH","C","O",1659,27448,"tr_3","24","673a"
41901,"ct_1","AUT","PZ","C","O",455,9271,"tr_6","30","531a"
41907,"ct_9","CDI","QA","C","O",1801,16305,"tr_5","47","525d"
41932,"ct_6","CDD","IZ","C","O",338,3747,"tr_0","47","561c"
41938,"ct_8","CDI","QB","P","O",1429,11069,"tr_5","47","563b"
41958,"ct_9","CDI","CG","C","O",1884,47833,"tr_4","47","374d"
41962,"ct_9","CDI","GZ","C","O",1350,12574,"tr_2","47","551a"
41979,"ct_8","CDI","RZ","C","O",1820,24000,"tr_1","47","435a"
41982,"ct_9","AUT","EZ","C","X",1851,14211,"tr_1","47","641a"
41998,"ct_9","CDI","GZ","C","O",1956,19860,"tr_5","47","462b"
42004,"ct_8","CDI","PZ","P","O",1565,22489,"tr_3","47","341a"
42013,"ct_9","CDI","MA","C","O",1820,25848,"tr_1","47","621b"
42018,"ct_9","CDI","CI","C","O",1820,38301,"tr_2","47","676c"
42028,"ct_9","CDI","CA","C","O",1855,20289,"tr_5","47","625d"
42029,"ct_9","CDI","IZ","C","O",942,13275,"tr_1","47","561c"
42030,"ct_9","APP","DZ","C","A",1717,10236,"tr_2","47","633d"
42049,"ct_9","CDI","KZ","P","O",1404,13130,"tr_1","47","542a"
42067,"ct_4","CDI","SZ","C","O",1876,23452,"tr_2","47","533a"
42078,"ct_9","CDI","NZ","C","O",1870,17271,"tr_5","24","534a"
42086,"ct_8","CDI","OZ","C","O",1848,24908,"tr_5","47","461f"
42103,"ct_8","CDI","QB","P","O",2011,16661,"tr_4","47","563b"
42116,"ct_9","CDI","QA","C","O",2020,20066,"tr_2","47","526e"
42123,"ct_9","CDI","MA","C","O",2024,17678,"tr_1","47","472a"
42126,"ct_9","CDI","FZ","C","O",1814,16049,"tr_3","47","676a"
42134,"ct_6","CDI","FZ","C","O",1568,33641,"tr_3","47","382c"
42139,"ct_9","CDI","GZ","C","O",1864,14759,"tr_2","48","554b"
42152,"ct_8","CDI","PZ","C","O",1582,22458,"tr_3","48","341a"
42153,"ct_8","CDI","QB","C","O",1820,20693,"tr_5","48","526d"
42163,"ct_9","CDI","CC","C","O",1804,21091,"tr_3","48","476b"
42168,"ct_6","CDI","SZ","C","O",1820,14387,"tr_1","12","562a"
42170,"ct_2","AUT","OZ","C","O",1859,19906,"tr_6","48","621f"
42186,"ct_9","CDI","FZ","C","O",1820,39166,"tr_4","49","382d"
42190,"ct_3","CDI","QB","C","O",1820,17122,"tr_4","49","525d"
42191,"ct_9","CDI","CI","C","O",1822,17668,"tr_5","49","622e"
42196,"ct_9","CDI","MA","C","O",2028,39357,"tr_2","49","372b"
42205,"ct_9","CDI","MA","C","O",2028,21029,"tr_1","44","624e"
42207,"ct_8","TOA","NZ","Y","O",1227,10672,"tr_3","49","563c"
42208,"ct_8","CDI","PZ","C","O",1844,25167,"tr_5","49","341a"
42212,"ct_9","CDI","MC","C","O",2200,53212,"tr_3","49","472a"
42217,"ct_9","CDI","FZ","C","O",1795,19612,"tr_4","49","621e"
42220,"ct_9","CDI","CE","C","O",2044,23096,"tr_5","49","625c"
42223,"ct_8","CDI","QB","P","O",1168,11164,"tr_4","49","526d"
42226,"ct_9","APP","GZ","C","A",1820,7009,"tr_1","49","634c"
42231,"ct_8","CDI","QB","P","O",1391,11064,"tr_3","49","563c"
42236,"ct_9","CDI","NZ","C","O",2200,23270,"tr_2","49","634d"
42240,"ct_9","AUT","FZ","C","X",801,6472,"tr_2","49","472c"
42244,"ct_9","CDD","GZ","P","O",44,350,"tr_5","49","552a"
42248,"ct_9","CDI","CG","C","O",1901,23634,"tr_4","49","475b"
42256,"ct_9","CDI","MA","C","O",1938,22633,"tr_2","49","382a"
42261,"ct_1","AUT","KZ","C","O",1819,33687,"tr_6","49","451e"
42270,"ct_6","CDI","GZ","C","O",1481,10790,"tr_2","49","551a"
42272,"ct_8","CDI","NZ","C","O",1823,17909,"tr_1","44","691c"
42274,"ct_8","CDI","PZ","C","O",1820,20887,"tr_4","49","341a"
42277,"ct_9","CDI","CM","C","O",1252,14941,"tr_3","49","485b"
42279,"ct_9","CDI","QB","C","O",1465,11645,"tr_2","49","526c"
42292,"ct_9","CDI","DZ","C","O",1820,23604,"tr_5","44","485a"
42304,"ct_9","APP","CI","C","A",580,4045,"tr_6","49","628b"
42310,"ct_2","AUT","OZ","C","O",1817,27296,"tr_6","49","533a"
42311,"ct_9","TTP","NZ","P","O",1102,15342,"tr_4","49","675a"
42317,"ct_6","CDI","QA","P","O",912,8909,"tr_1","75","526e"
42318,"ct_6","CDD","IZ","C","O",284,2800,"tr_1","49","561d"
42319,"ct_9","CDI","FZ","C","O",1693,19939,"tr_3","49","632g"
42323,"ct_7","CDI","QB","D","O",3000,15086,"tr_1","49","563a"
42329,"ct_2","CDI","OZ","C","O",1819,42125,"tr_6","49","332b"
42334,"ct_9","CDI","GZ","C","O",1820,22988,"tr_3","49","653a"
42335,"ct_9","CDI","GZ","C","O",1820,23831,"tr_2","49","543f"
42336,"ct_8","CDI","PZ","P","O",1456,20701,"tr_2","49","422c"
42355,"ct_6","TTP","NZ","K","O",1058,10411,"tr_1","49","676c"
42361,"ct_9","CDI","CA","C","O",2051,21460,"tr_5","49","652a"
42366,"ct_1","AUT","OZ","C","O",1824,25335,"tr_6","33","532c"
42377,"ct_9","CDI","CA","C","O",1820,28333,"tr_5","49","484a"
42379,"ct_9","CDI","CC","C","O",1820,26131,"tr_5","35","461c"
42380,"ct_9","CDI","QA","C","O",1796,16725,"tr_0","49","526e"
42383,"ct_9","CDI","QA","C","O",1820,20148,"tr_1","49","431f"
42386,"ct_2","AUT","QB","C","O",1780,19172,"tr_6","49","563b"
42387,"ct_8","CDI","PZ","C","O",1362,13949,"tr_2","49","421a"
42388,"ct_8","CDI","SZ","C","O",2085,25607,"tr_1","72","424a"
42390,"ct_8","CDI","QB","P","O",2045,16396,"tr_3","49","563b"
42399,"ct_3","AUT","QA","C","O",1819,56155,"tr_6","49","344a"
42402,"ct_6","CDI","FZ","Y","O",157,13578,"tr_1","49","543g"
42403,"ct_9","CDI","GZ","C","O",1820,20121,"tr_3","49","487b"
42406,"ct_8","CDI","QB","C","O",1617,17342,"tr_3","49","526d"
42408,"ct_9","CDI","QA","C","O",2032,16468,"tr_3","49","526e"
42409,"ct_9","CDI","CH","C","O",1641,23724,"tr_3","49","623g"
42412,"ct_8","CDI","OZ","C","O",1838,53990,"tr_6","49","344b"
42416,"ct_9","CDI","MA","C","O",2200,27993,"tr_2","49","526b"
42419,"ct_9","CDI","PZ","C","O",1774,19924,"tr_1","49","526b"
42425,"ct_6","CDI","NZ","C","O",1858,18562,"tr_6","44","534a"
42435,"ct_9","APP","GZ","C","A",751,5553,"tr_2","49","561d"
42444,"ct_2","CDD","IZ","P","O",672,9943,"tr_1","49","523c"
42451,"ct_9","CDI","CB","C","O",1923,20458,"tr_1","49","485b"
42463,"ct_6","CDI","PZ","C","O",1820,14211,"tr_1","49","423a"
42469,"ct_6","CDI","GZ","C","O",1820,19166,"tr_1","49","554f"
42474,"ct_8","CDI","SZ","C","O",1820,14588,"tr_1","49","542a"
42486,"ct_6","CDI","CB","C","O",1820,15586,"tr_4","49","627b"
42497,"ct_9","CDI","DZ","C","O",1816,25459,"tr_3","49","485a"
42500,"ct_9","CDI","GZ","P","O",1716,15895,"tr_4","49","551a"
42501,"ct_9","CDI","CG","C","O",1941,23428,"tr_5","79","626b"
42504,"ct_9","CDI","IZ","C","O",1896,15812,"tr_2","49","561f"
42523,"ct_9","CDI","GZ","C","O",1820,29095,"tr_1","44","554b"
42528,"ct_6","CDI","GZ","C","O",1820,44871,"tr_1","49","433b"
42531,"ct_9","CDI","NZ","C","O",2165,23617,"tr_1","49","543b"
42532,"ct_8","CDI","SZ","C","O",1333,16623,"tr_3","78","423b"
42537,"ct_8","AUT","PZ","P","X",574,7170,"tr_2","49","525a"
42547,"ct_9","CDI","CL","P","O",1462,34590,"tr_5","85","384a"
42550,"ct_8","CDI","SZ","C","O",1248,10957,"tr_3","49","543b"
42568,"ct_7","CDI","TZ","C","O",785,6575,"tr_1","49","563c"
42574,"ct_9","CDI","NZ","C","O",1955,17252,"tr_5","49","477a"
42578,"ct_9","CDI","CA","C","O",1822,15562,"tr_6","44","625a"
42579,"ct_9","CDI","GZ","C","O",1979,17020,"tr_4","49","551a"
42588,"ct_9","APP","GZ","C","A",1785,6360,"tr_1","49","682a"
42592,"ct_9","CDI","NZ","C","O",1826,31974,"tr_3","49","461d"
42594,"ct_9","CDI","GZ","C","O",1459,13892,"tr_4","49","551a"
42596,"ct_9","CDI","IZ","C","O",1901,16171,"tr_2","49","561b"
42599,"ct_6","CDI","GZ","C","O",1844,25357,"tr_1","49","433d"
42602,"ct_9","APP","GZ","C","A",1820,7187,"tr_2","44","682a"
42604,"ct_6","CDD","GZ","C","X",1010,5643,"tr_1","85","433d"
42606,"ct_9","CDI","CG","C","O",1750,24357,"tr_6","49","625c"
42609,"ct_9","CDI","CC","C","O",1816,31007,"tr_5","49","627f"
42613,"ct_9","CDI","GZ","C","O",1820,18058,"tr_4","49","542a"
42622,"ct_9","CDI","LZ","C","O",1820,54672,"tr_5","44","372b"
42626,"ct_9","CDI","JC","C","O",2085,27735,"tr_2","49","461f"
42627,"ct_8","CDD","QB","C","O",744,7941,"tr_3","49","526d"
42629,"ct_9","CDI","FZ","C","O",1950,18875,"tr_2","49","681b"
42643,"ct_6","CDI","AZ","C","O",943,14420,"tr_2","35","692a"
42644,"ct_9","CDI","CC","C","O",2200,51171,"tr_4","36","374d"
42650,"ct_8","CDI","PZ","P","O",1135,8003,"tr_4","49","525b"
42652,"ct_9","CDI","JC","C","O",1979,46890,"tr_2","49","388c"
42657,"ct_8","CDI","QB","C","O",1819,23232,"tr_4","49","434d"
42661,"ct_6","CDI","MA","C","O",1820,78673,"tr_1","75","388b"
42669,"ct_9","CDI","FZ","C","O",1554,32586,"tr_5","49","481b"
42678,"ct_8","CDI","IZ","P","O",1688,13908,"tr_1","49","561d"
42683,"ct_9","CDI","IZ","P","O",1271,10858,"tr_4","49","561d"
42684,"ct_9","CDI","EZ","C","O",1820,18588,"tr_3","49","644a"
42685,"ct_9","TTP","NZ","C","O",880,15860,"tr_5","49","651a"
42693,"ct_9","CDI","SZ","C","O",1804,14183,"tr_1","49","562a"
42695,"ct_9","CDI","CG","C","O",1813,15433,"tr_4","49","628g"
42703,"ct_9","CDI","HZ","C","O",2500,21126,"tr_1","49","641a"
42705,"ct_9","CDI","SZ","C","O",1875,15660,"tr_1","49","562b"
42706,"ct_9","CDI","GZ","C","O",2028,23429,"tr_1","49","433b"
42713,"ct_9","CDI","CI","C","O",1913,33856,"tr_6","49","477a"
42718,"ct_9","CDI","GZ","C","O",1813,16412,"tr_3","49","682a"
42719,"ct_9","CDI","CA","C","O",2120,16251,"tr_5","49","674b"
42721,"ct_9","CDI","CB","C","O",1785,13620,"tr_5","49","675a"
42730,"ct_9","CDI","GZ","C","O",1874,19506,"tr_1","49","554e"
42735,"ct_8","CDI","OZ","C","O",1819,29505,"tr_6","49","545d"
42736,"ct_9","CDI","QA","C","O",1960,26856,"tr_4","49","431f"
42746,"ct_6","CDI","KZ","C","O",2036,22315,"tr_1","49","543h"
42758,"ct_9","CDI","NZ","C","O",488,14525,"tr_6","49","674c"
42769,"ct_6","CDI","QA","P","O",1307,13021,"tr_1","49","542a"
42778,"ct_9","CDI","CK","C","O",1977,43117,"tr_5","49","384a"
42782,"ct_9","CDI","CM","C","O",1803,16231,"tr_3","49","627d"
42783,"ct_9","CDI","MA","C","O",1442,15755,"tr_1","49","543b"
42787,"ct_9","CDD","CE","P","O",745,12293,"tr_1","27","475a"
42798,"ct_9","CDI","GZ","P","O",1177,21759,"tr_6","37","487a"
42799,"ct_9","CDI","GZ","C","O",1976,24335,"tr_5","49","551a"
42801,"ct_8","CDI","QB","P","O",950,25448,"tr_3","49","434b"
42805,"ct_9","CDI","KZ","C","O",1820,25378,"tr_6","49","467d"
42807,"ct_8","CDD","NZ","Y","O",543,6969,"tr_5","49","684a"
42810,"ct_9","CDI","CB","P","O",1210,21136,"tr_6","85","386e"
42813,"ct_9","CDI","CG","C","O",1851,25256,"tr_6","49","628a"
42816,"ct_5","AUT","HZ","C","O",1824,31114,"tr_4","49","466c"
42817,"ct_7","CDI","QB","D","O",2375,11319,"tr_0","49","563a"
42823,"ct_7","CDI","TZ","C","O",2320,17728,"tr_1","49","563c"
42826,"ct_2","AUT","OZ","P","O",1578,20815,"tr_3","49","523c"
42830,"ct_9","CDI","CG","C","O",1851,24392,"tr_6","49","628a"
42843,"ct_8","CDI","PZ","C","O",1828,22741,"tr_3","49","422c"
42845,"ct_9","CDI","CI","C","O",1955,39375,"tr_5","49","373b"
42852,"ct_9","CDI","CA","C","O",1956,49983,"tr_4","44","372d"
42853,"ct_9","CDI","CM","C","O",2079,26007,"tr_1","49","433c"
42854,"ct_9","CDI","KZ","C","O",1945,41401,"tr_6","49","376e"
42855,"ct_8","CDI","NZ","C","O",2316,22179,"tr_5","49","684a"
42864,"ct_9","CDI","HZ","C","O",1820,24518,"tr_6","72","451a"
42865,"ct_8","CDI","QB","P","O",1751,15071,"tr_5","49","563b"
42871,"ct_9","CDI","CG","C","O",2008,25700,"tr_3","85","474a"
42874,"ct_9","CDI","GZ","C","O",2027,22989,"tr_4","49","462e"
42876,"ct_9","CDI","GZ","C","O",1911,20448,"tr_3","49","676a"
42885,"ct_9","CDI","CK","C","O",2028,25035,"tr_2","49","624c"
42886,"ct_6","AUT","GZ","C","O",1582,12628,"tr_1","49","634c"
42893,"ct_9","CDI","GZ","C","O",1789,11402,"tr_3","49","462e"
42907,"ct_9","CDD","NZ","C","O",1128,10935,"tr_3","85","467a"
42914,"ct_8","CDI","QA","C","O",1851,20223,"tr_4","49","525d"
42917,"ct_8","CDI","QB","C","O",1820,7404,"tr_3","72","434d"
42930,"ct_9","CDI","HZ","C","O",1964,20796,"tr_2","49","643a"
42932,"ct_9","CDI","CB","P","O",1456,10003,"tr_3","49","627a"
42935,"ct_9","CDI","GZ","C","O",1631,20788,"tr_4","49","653a"
42937,"ct_9","CDI","GZ","P","O",1558,14797,"tr_3","49","632k"
42941,"ct_9","CDI","GZ","C","O",2200,53006,"tr_5","49","463e"
42946,"ct_9","CDI","QA","P","O",1435,14840,"tr_6","49","526a"
42953,"ct_7","CDI","TZ","C","O",1574,15093,"tr_1","49","563c"
42968,"ct_9","CDI","IZ","C","O",1854,15288,"tr_1","49","561f"
42970,"ct_9","CDI","CD","C","O",1820,17371,"tr_5","49","652a"
42974,"ct_9","CDI","QA","C","O",1994,29401,"tr_6","49","431f"
42983,"ct_9","CDI","NZ","C","O",2780,29794,"tr_2","41","534a"
42995,"ct_9","CDI","KZ","C","O",1926,21807,"tr_1","44","543g"
42996,"ct_8","CDI","NZ","C","O",1084,6084,"tr_3","49","691d"
43001,"ct_8","CDI","QB","C","O",1804,33161,"tr_4","49","373d"
43010,"ct_9","CDI","CG","C","O",1604,16293,"tr_6","49","474b"
43012,"ct_9","CDI","GZ","C","O",1955,17994,"tr_4","49","551a"
43014,"ct_8","CDI","QB","C","O",1583,17609,"tr_4","49","543b"
43017,"ct_8","CDI","PZ","P","O",1565,20780,"tr_2","49","421b"
43023,"ct_8","CDI","PZ","C","O",1813,25775,"tr_5","49","461d"
43024,"ct_7","CDI","QB","F","O",1495,14819,"tr_1","49","563b"
43026,"ct_9","CDI","KZ","P","O",1583,34775,"tr_3","49","545b"
43029,"ct_9","CDI","FZ","C","O",1921,20523,"tr_2","85","472c"
43033,"ct_9","TTP","NZ","C","O",1649,19012,"tr_1","49","632f"
43042,"ct_9","CDI","IZ","C","O",1621,13858,"tr_3","49","525d"
43055,"ct_8","CDI","PZ","P","O",2200,35109,"tr_5","49","422a"
43061,"ct_9","TTP","NZ","C","O",1083,17450,"tr_1","49","632a"
43063,"ct_2","AUT","PZ","C","O",1820,23086,"tr_1","49","421b"
43064,"ct_8","CDI","QB","C","O",1820,6902,"tr_3","72","434d"
43065,"ct_1","AUT","PZ","C","O",1820,22593,"tr_4","49","422d"
43066,"ct_8","CDI","QB","C","O",268,7500,"tr_2","49","434a"
43067,"ct_2","AUT","OZ","C","O",1819,24779,"tr_4","49","472d"
43072,"ct_9","TTP","NZ","C","O",1139,15512,"tr_5","49","684b"
43075,"ct_1","CDD","PZ","P","O",1010,9585,"tr_4","49","422e"
43078,"ct_6","CDI","IZ","C","O",2132,23669,"tr_1","49","636d"
43086,"ct_9","CDI","HZ","P","O",1618,12732,"tr_3","49","655a"
43095,"ct_8","CDI","QB","P","O",1168,13876,"tr_2","49","311d"
43096,"ct_3","CDI","QB","C","O",1819,19396,"tr_3","86","526a"
43098,"ct_9","CDI","CK","C","O",1656,17439,"tr_3","49","653a"
43101,"ct_9","CDI","QA","C","O",1824,19239,"tr_3","49","526e"
43109,"ct_9","CDI","KZ","C","O",1820,22509,"tr_1","49","545c"
43112,"ct_1","AUT","PZ","P","X",1103,9407,"tr_6","49","564b"
43117,"ct_9","CDI","NZ","C","O",1820,17845,"tr_6","49","544a"
43119,"ct_9","CDI","MA","C","O",2024,36025,"tr_1","49","372e"
43126,"ct_9","CDI","HZ","C","O",3000,25924,"tr_5","44","641a"
43138,"ct_9","CDI","CF","C","O",1832,32226,"tr_6","49","344d"
43153,"ct_9","CDI","CI","C","O",1857,27188,"tr_6","49","473c"
43154,"ct_2","AUT","OZ","P","O",1222,21046,"tr_2","49","423b"
43156,"ct_1","CDI","MB","C","O",1820,27374,"tr_6","35","451e"
43159,"ct_9","CDI","CB","C","O",1860,28023,"tr_4","85","543g"
43161,"ct_9","CDI","FZ","C","O",1819,25893,"tr_1","49","373d"
43163,"ct_6","CDI","NZ","C","O",663,5822,"tr_5","49","534a"
43177,"ct_9","CDI","DZ","C","O",2018,23627,"tr_4","49","485a"
43184,"ct_9","CDI","LZ","C","O",1828,27560,"tr_6","49","461b"
43190,"ct_9","CDI","CA","C","O",1895,18801,"tr_5","49","625f"
43199,"ct_8","CDI","QB","C","O",1820,16419,"tr_4","49","526a"
43212,"ct_9","CDI","CM","C","O",1853,24399,"tr_1","72","463d"
43213,"ct_9","CDI","CH","C","O",1913,32754,"tr_2","49","461b"
43215,"ct_9","CDI","CA","C","O",1701,18761,"tr_6","49","625d"
43233,"ct_9","CDI","FZ","C","O",1810,19446,"tr_1","49","632a"
43246,"ct_8","CDI","QB","P","O",1797,12490,"tr_3","49","563b"
43252,"ct_9","CDI","FZ","C","O",1978,27858,"tr_1","49","477b"
43255,"ct_9","APP","CA","C","A",1819,13431,"tr_1","49","554a"
43265,"ct_2","CDI","OZ","C","O",1819,27275,"tr_6","49","333f"
43271,"ct_8","CDI","FZ","C","O",1820,9045,"tr_1","49","681b"
43272,"ct_8","CDI","QB","C","O",1820,17844,"tr_4","49","525d"
43276,"ct_9","CDI","GZ","C","O",2200,42311,"tr_6","92","463c"
43277,"ct_9","CDI","HZ","C","O",524,28988,"tr_5","49","333c"
43282,"ct_9","CDI","NZ","C","O",1902,17525,"tr_4","37","541d"
43288,"ct_9","CDI","HZ","C","O",1860,20608,"tr_2","49","451a"
43289,"ct_9","CDI","CC","C","O",1829,20195,"tr_2","49","462c"
43290,"ct_2","AUT","PZ","C","O",1820,32632,"tr_2","49","421b"
43298,"ct_8","CDI","QB","C","O",1097,8942,"tr_2","49","526c"
43304,"ct_9","CDI","HZ","C","O",1832,15515,"tr_5","85","676a"
43309,"ct_9","CDI","CH","C","O",1997,18436,"tr_5","49","628g"
43311,"ct_9","CDD","NZ","C","O",1308,12836,"tr_1","49","676a"
43318,"ct_8","CDD","IZ","C","O",693,10460,"tr_1","74","435b"
43323,"ct_9","CDI","CE","C","O",1872,26737,"tr_5","49","462c"
43324,"ct_9","CDI","CM","C","O",2014,19885,"tr_1","49","674d"
43328,"ct_9","CDI","CA","C","O",1767,28306,"tr_5","49","674c"
43329,"ct_9","CDI","GZ","C","O",2063,21674,"tr_5","44","462b"
43334,"ct_9","CDI","CG","C","O",739,8756,"tr_3","49","676c"
43345,"ct_8","CDI","QB","C","O",1820,20287,"tr_4","49","434d"
43346,"ct_2","AUT","PZ","C","O",1819,21975,"tr_4","49","523c"
43352,"ct_9","CDD","FZ","C","O",1799,20257,"tr_1","49","681b"
43353,"ct_9","CDI","GZ","P","O",456,10070,"tr_0","49","676c"
43362,"ct_9","CDI","CM","C","O",1820,15427,"tr_4","49","676e"
43363,"ct_3","CDI","QA","P","O",1638,15364,"tr_6","49","523d"
43365,"ct_9","CDI","CA","C","O",1827,27855,"tr_6","53","641a"
43366,"ct_8","CDI","QB","C","O",1816,16520,"tr_6","49","526d"
43368,"ct_8","CDI","PZ","P","O",1299,7358,"tr_3","49","479b"
43376,"ct_8","CDI","QB","C","O",1820,16414,"tr_4","49","434f"
43387,"ct_9","CDI","MA","C","O",1925,16557,"tr_3","49","628g"
43389,"ct_9","CDI","FZ","C","O",1888,20800,"tr_2","49","632g"
43406,"ct_7","CDI","QB","D","O",3000,15773,"tr_1","49","563a"
43407,"ct_9","CDI","CI","C","O",1817,23670,"tr_5","49","477a"
43410,"ct_8","CDI","QA","C","O",3000,53704,"tr_6","49","344a"
43414,"ct_6","CDI","FZ","C","O",2028,19352,"tr_1","49","632j"
43419,"ct_9","CDI","CM","P","O",819,11713,"tr_2","49","623a"
43423,"ct_8","CDI","SZ","C","O",1931,47866,"tr_1","49","372e"
43424,"ct_8","CDI","PZ","C","O",1820,21294,"tr_3","49","421b"
43440,"ct_9","CDI","GZ","C","O",1946,19092,"tr_1","44","551a"
43442,"ct_9","CDI","CK","C","O",1810,19209,"tr_6","44","652a"
43449,"ct_9","CDI","KZ","C","O",1638,32100,"tr_1","49","467c"
43452,"ct_2","AUT","OZ","P","O",1297,13675,"tr_2","49","523c"
43457,"ct_9","CDI","CG","C","O",1827,24101,"tr_6","49","487b"
43458,"ct_8","CDI","QB","F","O",513,4059,"tr_4","49","525d"
43469,"ct_8","CDI","QB","C","O",1819,25197,"tr_2","49","434d"
43474,"ct_9","CDI","MA","C","O",1764,16107,"tr_1","49","472a"
43480,"ct_8","CDI","PZ","P","O",1567,21896,"tr_5","85","423b"
43487,"ct_9","CDI","GZ","C","O",2028,19036,"tr_3","49","543b"
43493,"ct_8","CDI","QB","P","O",1096,12509,"tr_3","49","435b"
43501,"ct_7","CDI","QB","D","O",3000,11491,"tr_0","49","563a"
43509,"ct_8","CDI","PZ","P","O",1365,20068,"tr_2","49","421b"
43511,"ct_9","CDI","HZ","C","O",1820,53427,"tr_6","72","333c"
43512,"ct_9","TTP","NZ","K","O",350,3704,"tr_3","49","676a"
43519,"ct_9","CDI","GZ","C","O",1820,25635,"tr_2","49","462b"
43529,"ct_9","CDI","GZ","C","O",1785,18600,"tr_3","53","653a"
43534,"ct_6","APP","FZ","C","A",1807,10369,"tr_1","49","681a"
43535,"ct_8","CDI","PZ","C","O",1820,28931,"tr_2","49","421b"
43537,"ct_7","CDI","TZ","C","O",1978,16235,"tr_1","49","563c"
43542,"ct_9","CDI","KZ","C","O",1972,48034,"tr_2","49","376e"
43547,"ct_6","CDI","GZ","C","O",1792,19949,"tr_1","49","554b"
43548,"ct_8","CDI","NZ","C","O",2071,17946,"tr_3","49","691b"
43553,"ct_7","CDI","QB","D","O",3000,21685,"tr_1","49","563a"
43554,"ct_6","CDI","SZ","P","O",1560,10836,"tr_1","49","562a"
43561,"ct_9","TTP","NZ","P","O",715,8810,"tr_5","44","632d"
43562,"ct_5","CDI","HZ","C","O",1927,18529,"tr_4","45","546a"
43564,"ct_9","CDI","GZ","C","O",1820,13551,"tr_1","49","554a"
43566,"ct_5","AUT","HZ","C","O",2131,28726,"tr_6","44","655a"
43567,"ct_8","CDI","NZ","C","O",1942,16176,"tr_2","44","691c"
43568,"ct_9","CDI","FZ","C","O",678,7757,"tr_1","44","463b"
43571,"ct_1","AUT","OZ","C","O",1824,24540,"tr_6","30","532b"
43573,"ct_8","CDI","PZ","C","O",1820,16334,"tr_3","49","525b"
43584,"ct_9","CDI","NZ","C","O",1955,17641,"tr_5","49","477a"
43590,"ct_9","CDI","GZ","C","O",2200,41842,"tr_3","49","463e"
43593,"ct_7","CDI","TZ","C","O",319,2407,"tr_1","49","563a"
43595,"ct_8","CDI","PZ","P","O",240,3082,"tr_3","49","525b"
43603,"ct_9","CDI","GZ","C","O",1897,15972,"tr_5","49","552a"
43604,"ct_8","CDI","PZ","C","O",1819,36879,"tr_6","49","342c"
43607,"ct_6","CDI","HZ","C","O",2274,18958,"tr_1","49","641a"
43609,"ct_9","TOA","GZ","C","O",1662,17652,"tr_3","49","551a"
43612,"ct_9","CDI","CA","P","O",1459,29156,"tr_6","49","385b"
43615,"ct_8","CDD","QB","P","O",1630,14615,"tr_3","49","563b"
43623,"ct_9","CDI","HZ","P","O",46,949,"tr_6","49","333c"
43631,"ct_9","CDI","QA","P","O",1465,14139,"tr_1","49","526b"
43632,"ct_8","CDI","QB","C","O",1820,18176,"tr_4","49","525d"
43633,"ct_8","CDI","QB","C","O",1819,39815,"tr_2","49","434a"
43640,"ct_9","CDI","IZ","C","O",1826,20002,"tr_3","49","488a"
43649,"ct_9","CDI","CG","C","O",1365,18390,"tr_6","49","674a"
43650,"ct_8","CDI","PZ","C","O",1878,48697,"tr_4","49","342b"
43653,"ct_3","AUT","QA","C","O",1819,20350,"tr_6","49","526a"
43657,"ct_8","CDI","QB","P","O",1449,10708,"tr_3","49","563b"
43658,"ct_9","CDI","CM","C","O",2073,18563,"tr_1","79","643a"
43662,"ct_9","CDI","FZ","C","O",1696,16789,"tr_4","49","542a"
43670,"ct_9","CDI","FZ","C","O",1820,19800,"tr_2","49","632g"
43677,"ct_9","CDI","FZ","C","O",1610,20885,"tr_1","44","632a"
43688,"ct_9","CDI","CC","C","O",1700,14568,"tr_3","49","627d"
43691,"ct_9","AUT","NZ","C","O",433,6571,"tr_6","49","543h"
43693,"ct_9","CDI","QA","C","O",1879,18134,"tr_2","49","526e"
43694,"ct_9","CDI","GZ","C","O",910,15696,"tr_1","49","542a"
43704,"ct_9","CDI","NZ","C","O",1820,17329,"tr_6","49","653a"
43708,"ct_7","CDI","TZ","C","O",294,2936,"tr_0","49","563c"
43709,"ct_9","CDI","GZ","P","O",1284,10296,"tr_4","49","551a"
43711,"ct_9","CDI","HZ","C","O",1813,29741,"tr_6","72","333c"
43713,"ct_8","CDI","PZ","P","O",934,7287,"tr_3","49","525a"
43717,"ct_9","CDI","CG","P","O",1449,10299,"tr_5","44","674a"
43718,"ct_9","CDI","KZ","C","O",1820,26496,"tr_1","49","467a"
43722,"ct_9","CDI","CG","C","O",1733,15913,"tr_3","49","628a"
43726,"ct_8","CDI","PZ","C","O",1820,24603,"tr_2","86","421b"
43727,"ct_8","CDI","PZ","C","O",1668,15076,"tr_1","49","421a"
43730,"ct_9","CDI","CM","P","O",729,8604,"tr_5","49","675b"
43735,"ct_9","CDI","HZ","C","O",2030,17601,"tr_5","56","641a"
