"unique_id","insee","is_student","current_age","Activity_type","sex","household_type","JOB_42","highest_diploma","target"
48034,"57017",FALSE,90,"type|2|1","Male","TYPEM1-1","csp_7_8","edu1-1",54.6829
48035,"57017",FALSE,33,"type|1|1","Female","TYPEM1-2","csp_4_2","edu1-5",66.2619
48039,"57019",TRUE,20,"type|1|1","Male","TYPEM4-1","csp_6_7","edu1-5",61.2526
48045,"57019",FALSE,59,"type|1|1","Female","TYPEM4-1","csp_3_4","edu1-7",59.372
48046,"57019",FALSE,69,"type|2|1","Female","TYPEM1-2","csp_7_7","edu1-4",50.5054
48047,"57019",FALSE,55,"type|1|1","Female","TYPEM4-1","csp_4_6","edu1-3",46.9455
48048,"57019",TRUE,16,"type|2|2","Female","TYPEM3-2","csp_8_5","edu3",61.5377
48053,"57019",FALSE,38,"type|1|1","Female","TYPEM4-1","csp_5_2","edu1-3",41.2163
48054,"57019",FALSE,84,"type|2|1","Male","TYPEM1-1","csp_7_4","edu1-7",59.3375
48055,"57019",FALSE,27,"type|1|1","Male","TYPEM4-1","csp_6_5","edu1-7",69.8845
48056,"57019",FALSE,78,"type|2|1","Female","TYPEM4-4","csp_7_7","edu1-3",41.5782
48059,"57019",FALSE,57,"type|1|2","Female","TYPEM4-2","csp_5_6","edu2",52.8714
48061,"57021",FALSE,75,"type|2|1","Female","TYPEM1-2","csp_7_7","edu2",48.4
48062,"57021",FALSE,58,"type|1|1","Female","TYPEM1-2","csp_5_4","edu1-4",51.8828
48064,"57022",FALSE,29,"type|1|1","Male","TYPEM4-1","csp_5_5","edu1-5",47.2582
48065,"57022",FALSE,21,"type|1|1","Male","TYPEM4-3","csp_6_8","edu1-6",39.8479
48066,"57022",FALSE,57,"type|1|1","Male","TYPEM4-2","csp_2_1","edu1-3",54.9559
48067,"57022",TRUE,18,"type|2|2","Female","TYPEM4-4","csp_8_4","edu1-2",70.1677
48068,"57025",TRUE,25,"type|1|1","Female","TYPEM3-2","csp_4_6","edu1-6",45.5946
48073,"57028",FALSE,34,"type|2|4","Female","TYPEM4-2","csp_8_5","edu1-6",45.6404
48076,"57031",FALSE,58,"type|1|2","Male","TYPEM1-1","csp_6_8","edu1-3",63.1268
48083,"57032",FALSE,46,"type|1|1","Male","TYPEM4-1","csp_5_2","edu3",53.3851
48084,"57032",FALSE,49,"type|1|1","Female","TYPEM4-1","csp_4_2","edu1-6",73.9308
48087,"57032",FALSE,49,"type|1|1","Female","TYPEM4-1","csp_5_6","edu1-4",79.0444
48089,"57033",FALSE,21,"type|1|2","Male","TYPEM4-1","csp_8_1","edu3",60.8083
48091,"57038",FALSE,48,"type|1|1","Female","TYPEM4-1","csp_5_2","edu1-3",46.947
48092,"57038",FALSE,36,"type|1|1","Male","TYPEM4-2","csp_4_6","edu1-8",60.414
48093,"57038",FALSE,38,"type|1|1","Male","TYPEM4-1","csp_5_4","edu1-6",58.2425
48095,"57038",FALSE,58,"type|1|1","Male","TYPEM4-1","csp_1_3","edu1-6",45.5201
48096,"57038",FALSE,18,"type|1|1","Male","TYPEM4-1","csp_6_9","edu1-5",53.4826
48097,"57038",FALSE,46,"type|1|1","Male","TYPEM1-1","csp_4_7","edu1-6",63.101
48099,"57039",FALSE,29,"type|1|1","Female","TYPEM4-1","csp_4_5","edu1-7",72.2042
48100,"57039",FALSE,46,"type|1|1","Male","TYPEM4-1","csp_5_2","edu1-2",63.2101
48101,"57039",FALSE,63,"type|2|1","Male","TYPEM1-1","csp_7_8","edu1-3",55.0745
48105,"57041",FALSE,62,"type|2|1","Female","TYPEM4-4","csp_7_7","edu1",48.8105
48108,"57041",TRUE,15,"type|2|2","Male","TYPEM4-1","csp_8_5","edu3",73.4216
48109,"57041",FALSE,18,"type|1|1","Male","TYPEM1-1","csp_6_7","edu1-5",49.0457
48110,"57041",FALSE,92,"type|2|1","Female","TYPEM4-4","csp_7_2","edu1-6",51.0293
48111,"57043",FALSE,49,"type|1|1","Female","TYPEM4-4","csp_4_3","edu1-6",60.5477
48113,"57043",FALSE,42,"type|1|1","Male","TYPEM4-1","csp_3_8","edu1-8",68.9881
48116,"57047",FALSE,44,"type|1|1","Female","TYPEM4-1","csp_5_4","edu1-6",56.5227
48118,"57049",FALSE,59,"type|1|1","Female","TYPEM4-3","csp_5_6","edu1-2",53.7529
48119,"57049",FALSE,80,"type|2|1","Female","TYPEM1-2","csp_7_7","edu1-1",43.7604
48121,"57049",FALSE,52,"type|1|1","Male","TYPEM4-1","csp_4_6","edu1-6",66.5034
48123,"57049",TRUE,18,"type|2|2","Female","TYPEM4-1","csp_8_4","edu1-2",80.5449
48124,"57049",FALSE,67,"type|2|1","Female","TYPEM4-4","csp_7_5","edu1-3",40.602
48125,"57049",FALSE,82,"type|2|4","Female","TYPEM1-2","csp_8_6","edu2",51.9775
48126,"57049",FALSE,27,"type|1|2","Female","TYPEM3-2","csp_8_1","edu1-3",51.8221
48128,"57049",FALSE,27,"type|1|1","Female","TYPEM4-1","csp_4_5","edu1-4",65.1907
48131,"57055",FALSE,30,"type|1|1","Male","TYPEM4-2","csp_6_3","edu1-3",54.9651
48135,"57055",FALSE,32,"type|1|1","Male","TYPEM4-1","csp_5_2","edu1-7",61.7073
48137,"57058",FALSE,59,"type|2|4","Female","TYPEM4-4","csp_8_5","edu1-3",49.0133
48139,"57058",FALSE,70,"type|2|1","Female","TYPEM4-4","csp_7_7","edu1-3",46.8927
48144,"57058",FALSE,42,"type|1|1","Male","TYPEM4-4","csp_3_7","edu1-3",54.5607
48145,"57060",FALSE,26,"type|1|1","Female","TYPEM4-1","csp_4_6","edu1-7",64.0712
48147,"57061",FALSE,83,"type|2|1","Female","TYPEM4-4","csp_7_7","edu1-1",46.6803
48148,"57061",TRUE,25,"type|2|2","Male","TYPEM1-1","csp_8_4","edu1-7",87.3762
48149,"57061",FALSE,67,"type|2|1","Female","TYPEM4-4","csp_7_5","edu1-3",40.6966
48150,"57061",FALSE,62,"type|1|1","Female","TYPEM4-1","csp_4_6","edu1-4",58.9491
48152,"57067",FALSE,61,"type|2|1","Male","TYPEM4-3","csp_7_5","edu1-3",43.4385
48153,"57067",FALSE,45,"type|1|1","Female","TYPEM4-1","csp_4_3","edu1-5",54.1379
48154,"57067",FALSE,34,"type|1|2","Male","TYPEM4-3","csp_6_7","edu1-5",51.4114
48155,"57067",FALSE,58,"type|1|1","Male","TYPEM4-1","csp_6_3","edu1-3",69.1093
48158,"57067",FALSE,27,"type|2|5","Female","TYPEM4-2","csp_8_5","edu1-5",46.9585
48159,"57067",FALSE,44,"type|1|1","Female","TYPEM4-1","csp_5_5","edu1-3",31.9525
48161,"57071",FALSE,27,"type|1|2","Female","TYPEM4-2","csp_8_1","edu1-7",56.0666
48165,"57073",FALSE,54,"type|1|1","Female","TYPEM4-3","csp_5_4","edu1-5",32.3774
48167,"57074",TRUE,20,"type|1|1","Female","TYPEM4-3","csp_5_5","edu1-7",52.1111
48169,"57074",FALSE,60,"type|2|1","Male","TYPEM4-3","csp_7_5","edu1-4",51.8106
48170,"57076",FALSE,33,"type|1|1","Female","TYPEM4-1","csp_5_2","edu1-3",49.117
48171,"57076",FALSE,32,"type|1|1","Female","TYPEM1-2","csp_5_5","edu1-7",47.9575
48172,"57079",FALSE,56,"type|1|1","Male","TYPEM1-1","csp_5_2","edu1",37.9078
48174,"57082",FALSE,30,"type|1|1","Male","TYPEM1-1","csp_3_8","edu1-8",56.0406
48175,"57083",FALSE,75,"type|2|1","Male","TYPEM4-4","csp_7_8","edu1-3",47.1553
48176,"57083",FALSE,58,"type|2|4","Female","TYPEM4-4","csp_8_5","edu1-3",44.7609
48183,"57088",FALSE,46,"type|1|1","Female","TYPEM4-1","csp_5_4","edu1-6",52.7923
48185,"57089",FALSE,35,"type|1|1","Male","TYPEM4-1","csp_6_4","edu1-3",57.7497
48188,"57089",FALSE,62,"type|2|1","Male","TYPEM4-3","csp_7_5","edu1-7",59.8466
48189,"57089",FALSE,51,"type|1|1","Female","TYPEM3-2","csp_5_2","edu1-3",45.0956
48190,"57089",FALSE,51,"type|1|1","Male","TYPEM4-2","csp_5_2","edu1-3",43.3698
48192,"57089",FALSE,34,"type|1|2","Female","TYPEM3-2","csp_5_2","edu1-3",38.6525
48193,"57091",FALSE,32,"type|1|1","Male","TYPEM1-1","csp_5_3","edu1-5",34.818
48195,"57091",TRUE,22,"type|2|2","Male","TYPEM4-1","csp_8_4","edu1-2",83.7712
48202,"57097",FALSE,84,"type|2|1","Male","TYPEM4-4","csp_7_7","edu1-3",48.9286
48204,"57097",TRUE,16,"type|2|2","Male","TYPEM4-1","csp_8_4","edu3",71.4361
48205,"57097",FALSE,57,"type|1|1","Female","TYPEM4-3","csp_4_3","edu1-2",47.942
48206,"57097",FALSE,60,"type|2|1","Male","TYPEM4-4","csp_7_8","edu1-3",46.6199
48208,"57097",FALSE,69,"type|1|1","Male","TYPEM4-2","csp_4_6","edu1-1",58.6583
48209,"57099",TRUE,35,"type|2|2","Male","TYPEM4-3","csp_8_4","edu1-2",76.216
48210,"57101",FALSE,70,"type|2|1","Female","TYPEM1-2","csp_7_7","edu1-1",45.9198
48211,"57101",FALSE,71,"type|2|1","Male","TYPEM4-4","csp_7_8","edu1-3",47.6599
48214,"57102",FALSE,46,"type|1|1","Female","TYPEM4-1","csp_4_3","edu1-5",67.0249
48216,"57102",FALSE,32,"type|1|1","Male","TYPEM3-1","csp_1_1","edu1-6",39.9295
48217,"57102",FALSE,28,"type|1|1","Male","TYPEM4-4","csp_6_7","edu1-3",47.092
48219,"57104",FALSE,65,"type|2|1","Female","TYPEM1-2","csp_7_7","edu1-4",50.6269
48223,"57106",FALSE,46,"type|1|1","Female","TYPEM4-1","csp_5_2","edu1-5",45.4655
48225,"57106",FALSE,71,"type|2|1","Male","TYPEM4-4","csp_7_4","edu1-1",51.4918
48226,"57106",FALSE,48,"type|1|1","Female","TYPEM4-1","csp_5_6","edu1-2",58.2377
48227,"57106",FALSE,36,"type|1|1","Male","TYPEM4-1","csp_5_3","edu1-5",55.7511
48230,"57110",FALSE,37,"type|2|4","Female","TYPEM4-2","csp_8_5","edu1-7",51.9259
48231,"57111",FALSE,63,"type|2|1","Female","TYPEM1-2","csp_7_7","edu1-3",45.2818
48232,"57113",FALSE,37,"type|1|1","Male","TYPEM4-1","csp_4_3","edu1-7",80.4671
48233,"57113",FALSE,39,"type|1|1","Female","TYPEM4-1","csp_5_4","edu1-3",49.2641
48234,"57114",FALSE,66,"type|2|1","Male","TYPEM4-4","csp_7_8","edu1-1",52.6377
48239,"57117",FALSE,35,"type|1|1","Male","TYPEM1-1","csp_4_6","edu1-6",55.7482
48241,"57119",TRUE,19,"type|2|2","Female","TYPEM4-2","csp_8_4","edu1-2",73.7753
48242,"57119",TRUE,24,"type|2|2","Male","TYPEM4-4","csp_8_4","edu1-4",83.0798
48243,"57123",FALSE,34,"type|1|1","Male","TYPEM4-1","csp_6_7","edu1-3",56.5088
48244,"57123",FALSE,22,"type|1|1","Male","TYPEM4-1","csp_5_3","edu1-3",46.9825
48245,"57123",FALSE,60,"type|1|1","Female","TYPEM4-1","csp_4_7","edu1-7",66.1725
48248,"57123",TRUE,24,"type|1|1","Female","TYPEM4-1","csp_5_4","edu1-7",47.6733
48249,"57123",FALSE,60,"type|2|4","Female","TYPEM4-4","csp_8_6","edu1-3",44.7968
48250,"57123",FALSE,28,"type|2|4","Female","TYPEM4-2","csp_8_5","edu3",40.8908
48251,"57123",FALSE,45,"type|1|1","Female","TYPEM3-2","csp_2_2","edu1-3",37.4359
48253,"57123",FALSE,75,"type|2|1","Male","TYPEM4-4","csp_7_4","edu1-8",53.2573
48255,"57124",TRUE,20,"type|2|2","Male","TYPEM4-1","csp_8_4","edu1-1",91.3406
48259,"57124",FALSE,57,"type|1|1","Male","TYPEM4-1","csp_4_8","edu1-3",74.0217
48260,"57129",FALSE,31,"type|1|1","Female","TYPEM4-1","csp_3_7","edu1-8",58.3795
48261,"57132",FALSE,64,"type|2|1","Male","TYPEM4-3","csp_7_8","edu1-3",42.5336
48262,"57132",FALSE,40,"type|1|1","Male","TYPEM4-1","csp_4_7","edu1-5",54.4709
48263,"57132",FALSE,24,"type|1|2","Male","TYPEM4-1","csp_6_2","edu1-5",62.5508
48267,"57132",FALSE,73,"type|2|1","Female","TYPEM4-4","csp_7_7","edu1-1",41.9308
48269,"57134",FALSE,49,"type|1|1","Male","TYPEM4-2","csp_4_6","edu1-6",56.1457
48271,"57134",TRUE,18,"type|2|2","Male","TYPEM4-3","csp_8_4","edu1-4",88.0098
48272,"57134",FALSE,50,"type|1|1","Female","TYPEM4-1","csp_5_2","edu1-2",57.9609
48273,"57139",FALSE,59,"type|1|1","Male","TYPEM4-1","csp_6_5","edu1-3",52.7672
48274,"57140",FALSE,87,"type|2|1","Male","TYPEM4-4","csp_7_4","edu1-1",50.6225
48275,"57140",FALSE,46,"type|1|1","Male","TYPEM4-1","csp_5_3","edu1-3",40.0193
48276,"57142",FALSE,72,"type|2|1","Female","TYPEM4-4","csp_7_5","edu1-4",46.2586
48279,"57143",FALSE,56,"type|2|4","Female","TYPEM4-4","csp_8_5","edu3",43.2313
48282,"57143",FALSE,47,"type|1|1","Female","TYPEM3-2","csp_4_6","edu1-6",49.7213
48284,"57143",FALSE,39,"type|1|1","Male","TYPEM4-1","csp_6_3","edu1-6",63.5744
48285,"57144",FALSE,42,"type|1|1","Male","TYPEM4-4","csp_5_2","edu1-3",66.4034
48288,"57144",FALSE,80,"type|2|1","Male","TYPEM4-4","csp_7_8","edu2",61.3775
48290,"57144",FALSE,29,"type|1|1","Male","TYPEM4-1","csp_4_6","edu1-6",65.4936
48291,"57144",FALSE,56,"type|1|1","Female","TYPEM4-1","csp_5_5","edu1",31.9721
48293,"57146",FALSE,37,"type|1|1","Female","TYPEM2-0","csp_5_4","edu1-6",47.2269
48295,"57146",FALSE,65,"type|2|1","Male","TYPEM1-1","csp_7_5","edu1-2",57.2283
48296,"57148",FALSE,41,"type|1|1","Female","TYPEM4-1","csp_3_4","edu1-7",56.4201
48301,"57150",FALSE,29,"type|1|1","Male","TYPEM4-1","csp_6_3","edu1-3",70.1763
48304,"57152",FALSE,53,"type|1|1","Female","TYPEM4-1","csp_6_2","edu1-3",51.4811
48306,"57153",FALSE,42,"type|2|4","Female","TYPEM4-2","csp_8_5","edu1-7",52.5182
48308,"57153",FALSE,59,"type|2|5","Female","TYPEM1-2","csp_8_5","edu1-2",48.2348
48309,"57153",FALSE,46,"type|1|1","Female","TYPEM4-3","csp_6_7","edu3",24.8473
48310,"57153",FALSE,62,"type|1|1","Male","TYPEM4-1","csp_6_3","edu1-2",61.4446
48311,"57154",FALSE,49,"type|1|1","Male","TYPEM4-1","csp_4_7","edu1-3",59.1798
48313,"57155",FALSE,46,"type|1|1","Male","TYPEM4-1","csp_3_4","edu3",50.6462
48314,"57155",TRUE,15,"type|2|2","Female","TYPEM3-2","csp_8_4","edu1-2",74.0876
48316,"57155",FALSE,31,"type|1|1","Male","TYPEM3-1","csp_4_7","edu1-5",43.862
48319,"57158",FALSE,41,"type|1|1","Female","TYPEM4-1","csp_5_2","edu1-3",50.6788
48324,"57159",FALSE,38,"type|1|1","Male","TYPEM4-1","csp_6_3","edu1-3",72.0058
48325,"57159",FALSE,65,"type|2|1","Male","TYPEM4-3","csp_7_8","edu1-3",45.1614
48326,"57159",FALSE,28,"type|1|1","Female","TYPEM4-1","csp_4_2","edu1-4",73.7867
48327,"57160",FALSE,64,"type|1|1","Male","TYPEM4-2","csp_4_3","edu1-4",68.4032
48328,"57160",FALSE,76,"type|2|1","Female","TYPEM1-2","csp_7_5","edu1-4",44.3421
48332,"57160",FALSE,80,"type|2|1","Female","TYPEM4-4","csp_7_8","edu1-1",46.5639
48334,"57160",FALSE,75,"type|2|4","Female","TYPEM4-4","csp_8_6","edu1-3",40.1191
48335,"57160",FALSE,56,"type|2|4","Female","TYPEM4-2","csp_8_5","edu1-3",48.3747
48337,"57160",FALSE,70,"type|2|1","Male","TYPEM4-4","csp_7_8","edu1-3",48.6261
48338,"57160",FALSE,23,"type|1|1","Female","TYPEM1-2","csp_5_3","edu1-4",29.3855
48339,"57160",FALSE,80,"type|2|1","Female","TYPEM2-0","csp_7_7","edu1-2",56.456
48340,"57160",TRUE,21,"type|2|2","Female","TYPEM4-1","csp_8_4","edu1-6",79.4609
48342,"57160",FALSE,51,"type|2|5","Male","TYPEM4-4","csp_8_5","edu3",43.455
48346,"57160",FALSE,56,"type|1|1","Male","TYPEM4-1","csp_6_3","edu1-3",49.4397
48347,"57160",FALSE,59,"type|1|1","Female","TYPEM4-3","csp_5_2","edu1-3",33.3562
48348,"57160",FALSE,61,"type|1|1","Female","TYPEM1-2","csp_5_2","edu1-3",44.621
48349,"57160",TRUE,17,"type|2|2","Male","TYPEM4-4","csp_8_4","edu1-2",73.9378
48350,"57160",FALSE,88,"type|2|1","Male","TYPEM4-4","csp_7_4","edu1-7",60.0954
48351,"57160",FALSE,38,"type|1|1","Male","TYPEM1-1","csp_6_2","edu1-7",64.7052
48352,"57160",FALSE,71,"type|2|1","Male","TYPEM4-4","csp_7_8","edu1-1",49.4802
48353,"57160",FALSE,70,"type|2|1","Male","TYPEM4-4","csp_7_8","edu1",51.4256
48354,"57161",FALSE,50,"type|1|1","Female","TYPEM4-3","csp_5_6","edu3",32.4506
48356,"57163",FALSE,23,"type|1|1","Female","TYPEM1-2","csp_4_3","edu1-4",59.9628
48357,"57163",TRUE,15,"type|2|2","Female","TYPEM4-1","csp_8_5","edu3",69.7452
48359,"57163",FALSE,78,"type|2|1","Male","TYPEM4-4","csp_7_8","edu1",54.3426
48362,"57165",FALSE,70,"type|2|1","Female","TYPEM4-4","csp_7_7","edu1-3",43.7031
48367,"57172",FALSE,63,"type|2|1","Female","TYPEM1-2","csp_7_8","edu3",44.2849
48369,"57172",FALSE,23,"type|1|1","Male","TYPEM4-1","csp_6_3","edu1-5",54.1636
48373,"57177",FALSE,48,"type|2|5","Male","TYPEM4-1","csp_8_5","edu1-3",61.8131
48374,"57177",FALSE,50,"type|1|1","Male","TYPEM1-1","csp_4_2","edu1-3",62.2351
48375,"57177",FALSE,83,"type|2|1","Male","TYPEM4-4","csp_7_2","edu1-4",67.694
48378,"57177",FALSE,55,"type|1|1","Female","TYPEM4-3","csp_5_4","edu1-4",50.6232
48381,"57177",FALSE,86,"type|2|1","Male","TYPEM4-1","csp_7_8","edu1-1",60.3129
48382,"57179",FALSE,47,"type|1|1","Female","TYPEM3-2","csp_5_4","edu1-4",50.1065
48383,"57179",FALSE,20,"type|1|1","Male","TYPEM4-4","csp_5_3","edu1-6",32.4562
48386,"57186",FALSE,87,"type|2|1","Female","TYPEM1-2","csp_7_7","edu1-1",45.1533
48387,"57187",FALSE,50,"type|1|1","Female","TYPEM4-1","csp_3_4","edu1-8",65.3286
48391,"57191",FALSE,54,"type|2|5","Female","TYPEM3-2","csp_8_5","edu1-3",47.0651
48393,"57193",FALSE,80,"type|2|1","Female","TYPEM4-4","csp_7_2","edu1-5",46.7974
48395,"57194",FALSE,73,"type|2|1","Male","TYPEM4-4","csp_7_5","edu1-2",48.461
48396,"57194",FALSE,78,"type|2|1","Male","TYPEM4-4","csp_7_7","edu1-1",50.6751
48397,"57194",FALSE,57,"type|2|4","Female","TYPEM4-4","csp_8_5","edu1",52.8634
48399,"57195",FALSE,39,"type|1|2","Female","TYPEM3-2","csp_5_4","edu1-3",39.268
48400,"57197",FALSE,61,"type|2|1","Male","TYPEM1-1","csp_7_8","edu3",49.5958
48401,"57198",FALSE,46,"type|1|1","Female","TYPEM3-2","csp_6_7","edu3",34.1659
48403,"57199",FALSE,51,"type|1|1","Male","TYPEM4-1","csp_6_2","edu1-3",59.2885
48406,"57202",FALSE,35,"type|1|2","Female","TYPEM4-4","csp_8_1","edu2",47.5474
48407,"57202",FALSE,52,"type|2|5","Female","TYPEM4-2","csp_8_5","edu1-3",40.2835
48408,"57203",FALSE,60,"type|2|1","Male","TYPEM4-4","csp_7_5","edu1-5",50.6299
48415,"57206",FALSE,82,"type|2|1","Female","TYPEM1-2","csp_7_7","edu1-1",47.0901
48418,"57206",FALSE,86,"type|2|1","Female","TYPEM1-2","csp_7_7","edu2",53.5383
48420,"57206",FALSE,54,"type|1|1","Female","TYPEM4-3","csp_4_6","edu1-3",37.6624
48422,"57206",FALSE,32,"type|1|2","Female","TYPEM3-2","csp_6_7","edu1-7",68.1336
48423,"57206",FALSE,59,"type|1|1","Female","TYPEM4-1","csp_6_8","edu1-4",47.5668
48427,"57206",FALSE,84,"type|2|1","Male","TYPEM4-4","csp_7_7","edu1-1",56.1846
48431,"57206",FALSE,83,"type|2|1","Female","TYPEM4-4","csp_7_7","edu3",41.372
48432,"57206",FALSE,46,"type|1|1","Male","TYPEM4-1","csp_4_6","edu1-6",62.7635
48438,"57207",FALSE,66,"type|2|1","Male","TYPEM4-4","csp_7_8","edu1-3",49.7247
48440,"57207",FALSE,32,"type|1|1","Male","TYPEM1-1","csp_5_6","edu1-6",63.61
48448,"57207",TRUE,22,"type|2|2","Female","TYPEM4-2","csp_8_4","edu1-4",77.5936
48451,"57207",FALSE,81,"type|2|1","Male","TYPEM4-4","csp_7_5","edu1-3",49.28
48452,"57207",FALSE,55,"type|1|1","Female","TYPEM4-1","csp_4_2","edu1-6",68.315
48453,"57208",FALSE,32,"type|1|1","Male","TYPEM1-1","csp_6_7","edu1-3",41.6074
48454,"57208",FALSE,30,"type|1|1","Female","TYPEM1-2","csp_4_2","edu1-4",61.2491
48459,"57208",FALSE,69,"type|2|1","Female","TYPEM4-4","csp_7_4","edu1-8",44.5819
48461,"57209",FALSE,33,"type|1|2","Male","TYPEM3-1","csp_6_8","edu2",56.2594
48464,"57209",FALSE,23,"type|1|2","Female","TYPEM4-2","csp_5_6","edu1-3",49.4878
48465,"57209",FALSE,27,"type|1|2","Female","TYPEM1-2","csp_5_2","edu1-4",50.368
48467,"57209",TRUE,18,"type|2|2","Male","TYPEM4-4","csp_8_4","edu1-3",76.8719
48470,"57211",FALSE,39,"type|1|1","Male","TYPEM4-1","csp_5_3","edu1-5",48.4031
48471,"57211",FALSE,41,"type|1|1","Female","TYPEM4-4","csp_2_2","edu1",44.7646
48473,"57213",FALSE,73,"type|2|1","Male","TYPEM4-4","csp_7_8","edu1-1",50.5025
48474,"57214",FALSE,66,"type|2|1","Female","TYPEM4-4","csp_7_7","edu1-3",41.9394
48478,"57215",FALSE,30,"type|1|1","Male","TYPEM4-3","csp_6_2","edu1-5",45.3129
48481,"57218",TRUE,18,"type|2|2","Female","TYPEM4-2","csp_8_4","edu1-2",74.2361
48487,"57221",FALSE,82,"type|2|1","Female","TYPEM4-4","csp_7_8","edu1",56.393
48488,"57221",FALSE,27,"type|1|1","Female","TYPEM1-2","csp_4_3","edu1-6",72.9903
48489,"57221",FALSE,95,"type|2|4","Female","TYPEM1-2","csp_8_6","edu2",54.5819
48491,"57221",FALSE,39,"type|1|1","Male","TYPEM4-1","csp_6_8","edu1-3",59.5551
48492,"57221",FALSE,64,"type|2|1","Female","TYPEM1-2","csp_7_7","edu2",56.5271
48493,"57221",FALSE,29,"type|1|1","Male","TYPEM4-1","csp_6_5","edu1-5",63.9331
48499,"57221",FALSE,67,"type|2|1","Male","TYPEM4-4","csp_7_5","edu1-6",53.9145
48500,"57221",FALSE,35,"type|1|1","Male","TYPEM4-2","csp_4_7","edu3",39.2508
48501,"57221",FALSE,75,"type|2|1","Male","TYPEM2-0","csp_7_8","edu1-1",58.6611
48504,"57222",FALSE,37,"type|1|2","Female","TYPEM4-2","csp_2_2","edu1-4",53.5841
48505,"57222",FALSE,19,"type|2|5","Male","TYPEM4-1","csp_8_5","edu1-4",63.9796
48509,"57224",FALSE,33,"type|1|1","Female","TYPEM4-1","csp_6_3","edu1-5",50.7441
48510,"57224",FALSE,28,"type|1|1","Female","TYPEM4-4","csp_5_6","edu1-4",61.206
48511,"57224",FALSE,59,"type|1|1","Female","TYPEM4-3","csp_3_4","edu1-8",44.4866
48512,"57224",FALSE,37,"type|1|1","Female","TYPEM4-1","csp_5_4","edu1-6",49.9351
48514,"57226",FALSE,95,"type|2|1","Female","TYPEM3-2","csp_7_5","edu1-1",43.5141
48520,"57226",FALSE,62,"type|2|1","Female","TYPEM4-4","csp_7_8","edu1-3",45.0058
48521,"57226",FALSE,44,"type|1|1","Female","TYPEM3-2","csp_4_3","edu1-2",66.0898
48522,"57226",FALSE,42,"type|1|1","Male","TYPEM4-1","csp_3_7","edu1-8",66.7641
48523,"57227",FALSE,45,"type|2|4","Female","TYPEM4-2","csp_8_5","edu1-3",43.6877
48526,"57227",FALSE,52,"type|1|1","Male","TYPEM1-1","csp_6_3","edu1-3",49.5172
48527,"57227",TRUE,19,"type|2|2","Male","TYPEM4-2","csp_8_4","edu1-2",74.9855
48531,"57227",FALSE,58,"type|1|1","Female","TYPEM3-2","csp_5_4","edu1-4",65.268
48534,"57227",TRUE,24,"type|2|2","Female","TYPEM4-3","csp_8_4","edu1-4",73.7554
48535,"57227",FALSE,33,"type|1|1","Male","TYPEM4-1","csp_4_7","edu1-6",60.7525
48536,"57227",FALSE,87,"type|2|1","Female","TYPEM3-2","csp_7_8","edu1-3",37.9207
48539,"57227",FALSE,51,"type|1|1","Male","TYPEM4-1","csp_4_2","edu1-6",60.4685
48540,"57227",FALSE,58,"type|1|1","Male","TYPEM4-2","csp_5_3","edu3",13.9484
48541,"57227",FALSE,66,"type|2|1","Male","TYPEM1-1","csp_7_8","edu1-3",52.1886
48542,"57227",FALSE,56,"type|1|1","Male","TYPEM4-2","csp_6_5","edu1-3",33.046
48543,"57227",TRUE,23,"type|2|2","Male","TYPEM4-1","csp_8_4","edu1-4",88.348
48545,"57227",FALSE,54,"type|1|1","Male","TYPEM1-1","csp_3_5","edu1-6",71.6777
48547,"57227",FALSE,85,"type|1|1","Female","TYPEM3-2","csp_3_7","edu1-1",54.544
48548,"57227",FALSE,70,"type|2|1","Female","TYPEM4-4","csp_7_7","edu1-1",45.4502
48549,"57227",FALSE,43,"type|1|1","Male","TYPEM4-1","csp_4_6","edu1-3",50.1449
48553,"57227",FALSE,66,"type|2|1","Female","TYPEM4-4","csp_7_5","edu1-4",44.284
48554,"57227",FALSE,31,"type|1|1","Female","TYPEM4-1","csp_6_2","edu1-5",58.5083
48556,"57227",FALSE,82,"type|2|1","Male","TYPEM1-1","csp_7_7","edu1-1",52.7906
48562,"57227",FALSE,61,"type|1|1","Female","TYPEM1-2","csp_5_4","edu1-2",36.9876
48563,"57227",TRUE,15,"type|2|2","Female","TYPEM4-2","csp_8_5","edu3",59.1232
48567,"57227",FALSE,87,"type|2|1","Male","TYPEM4-4","csp_7_8","edu1-3",48.8118
48568,"57227",FALSE,55,"type|2|5","Male","TYPEM4-4","csp_8_5","edu1-2",50.8674
48570,"57227",FALSE,77,"type|2|1","Female","TYPEM4-4","csp_8_6","edu1-1",45.2159
48572,"57227",TRUE,18,"type|2|2","Female","TYPEM4-1","csp_8_4","edu1-5",78.6011
48573,"57227",FALSE,50,"type|2|5","Female","TYPEM4-4","csp_8_5","edu1-6",52.6178
48577,"57227",TRUE,23,"type|2|2","Female","TYPEM3-2","csp_8_4","edu1-6",71.0762
48580,"57234",FALSE,74,"type|2|1","Female","TYPEM4-4","csp_7_7","edu1-3",41.3898
48583,"57238",FALSE,55,"type|1|1","Female","TYPEM4-1","csp_3_1","edu1-8",48.5897
48585,"57240",FALSE,31,"type|1|2","Female","TYPEM4-2","csp_4_7","edu1-8",53.4953
48587,"57240",FALSE,64,"type|2|1","Female","TYPEM4-4","csp_7_7","edu1-1",51.2126
